,Country,Sex,Year,Obesity (%),Region,BMI
5885,Democratic People's Republic of Korea,Female,2004,5.3 [2.7-8.9],East Asia,5.3
5886,Democratic People's Republic of Korea,Both sexes,2005,4.7 [2.9-7.1],East Asia,4.7
5887,Democratic People's Republic of Korea,Male,2005,3.7 [1.7-6.8],East Asia,3.7
5888,Democratic People's Republic of Korea,Female,2005,5.5 [2.8-9.1],East Asia,5.5
5889,Democratic People's Republic of Korea,Both sexes,2006,4.9 [3.0-7.3],East Asia,4.9
5890,Democratic People's Republic of Korea,Male,2006,3.9 [1.8-7.1],East Asia,3.9
5891,Democratic People's Republic of Korea,Female,2006,5.6 [2.9-9.3],East Asia,5.6
5892,Democratic People's Republic of Korea,Both sexes,2007,5.0 [3.1-7.5],East Asia,5.0
5893,Democratic People's Republic of Korea,Male,2007,4.1 [1.9-7.4],East Asia,4.1
5894,Democratic People's Republic of Korea,Female,2007,5.8 [2.9-9.6],East Asia,5.8
5895,Democratic People's Republic of Korea,Both sexes,2008,5.2 [3.2-7.7],East Asia,5.2
5896,Democratic People's Republic of Korea,Male,2008,4.3 [2.0-7.7],East Asia,4.3
5897,Democratic People's Republic of Korea,Female,2008,5.9 [3.0-9.8],East Asia,5.9
5898,Democratic People's Republic of Korea,Both sexes,2009,5.4 [3.3-8.0],East Asia,5.4
5899,Democratic People's Republic of Korea,Male,2009,4.5 [2.1-8.0],East Asia,4.5
5900,Democratic People's Republic of Korea,Female,2009,6.1 [3.1-10.1],East Asia,6.1
5901,Democratic People's Republic of Korea,Both sexes,2010,5.5 [3.4-8.3],East Asia,5.5
5902,Democratic People's Republic of Korea,Male,2010,4.7 [2.2-8.3],East Asia,4.7
5903,Democratic People's Republic of Korea,Female,2010,6.2 [3.2-10.3],East Asia,6.2
5904,Democratic People's Republic of Korea,Both sexes,2011,5.7 [3.5-8.5],East Asia,5.7
5905,Democratic People's Republic of Korea,Male,2011,4.9 [2.3-8.7],East Asia,4.9
5906,Democratic People's Republic of Korea,Female,2011,6.4 [3.3-10.6],East Asia,6.4
5907,Democratic People's Republic of Korea,Both sexes,2012,5.9 [3.6-8.9],East Asia,5.9
5908,Democratic People's Republic of Korea,Male,2012,5.1 [2.4-9.1],East Asia,5.1
5909,Democratic People's Republic of Korea,Female,2012,6.5 [3.4-10.8],East Asia,6.5
5910,Democratic People's Republic of Korea,Both sexes,2013,6.1 [3.7-9.1],East Asia,6.1
5911,Democratic People's Republic of Korea,Male,2013,5.3 [2.5-9.5],East Asia,5.3
5912,Democratic People's Republic of Korea,Female,2013,6.7 [3.4-11.2],East Asia,6.7
5913,Democratic People's Republic of Korea,Both sexes,2014,6.3 [3.8-9.4],East Asia,6.3
5914,Democratic People's Republic of Korea,Male,2014,5.6 [2.6-9.9],East Asia,5.6
5915,Democratic People's Republic of Korea,Female,2014,6.9 [3.5-11.5],East Asia,6.9
5916,Democratic People's Republic of Korea,Both sexes,2015,6.5 [3.9-9.8],East Asia,6.5
5917,Democratic People's Republic of Korea,Male,2015,5.8 [2.7-10.3],East Asia,5.8
5918,Democratic People's Republic of Korea,Female,2015,7.1 [3.6-11.9],East Asia,7.1
5919,Democratic People's Republic of Korea,Both sexes,2016,6.8 [4.0-10.1],East Asia,6.8
5920,Democratic People's Republic of Korea,Male,2016,6.1 [2.9-10.8],East Asia,6.1
5921,Democratic People's Republic of Korea,Female,2016,7.3 [3.6-12.2],East Asia,7.3
10836,Japan,Both sexes,1975,1.0 [0.7-1.5],East Asia,1.0
10837,Japan,Male,1975,0.6 [0.3-1.0],East Asia,0.6
10838,Japan,Female,1975,1.4 [0.9-2.2],East Asia,1.4
10839,Japan,Both sexes,1976,1.1 [0.8-1.5],East Asia,1.1
10840,Japan,Male,1976,0.7 [0.4-1.0],East Asia,0.7
10841,Japan,Female,1976,1.5 [0.9-2.2],East Asia,1.5
10842,Japan,Both sexes,1977,1.1 [0.8-1.5],East Asia,1.1
10843,Japan,Male,1977,0.7 [0.4-1.1],East Asia,0.7
10844,Japan,Female,1977,1.5 [1.0-2.2],East Asia,1.5
10845,Japan,Both sexes,1978,1.2 [0.8-1.5],East Asia,1.2
10846,Japan,Male,1978,0.7 [0.5-1.1],East Asia,0.7
10847,Japan,Female,1978,1.5 [1.0-2.2],East Asia,1.5
10848,Japan,Both sexes,1979,1.2 [0.9-1.6],East Asia,1.2
10849,Japan,Male,1979,0.8 [0.5-1.1],East Asia,0.8
10850,Japan,Female,1979,1.6 [1.0-2.2],East Asia,1.6
10851,Japan,Both sexes,1980,1.2 [0.9-1.6],East Asia,1.2
10852,Japan,Male,1980,0.8 [0.5-1.1],East Asia,0.8
10853,Japan,Female,1980,1.6 [1.1-2.2],East Asia,1.6
10854,Japan,Both sexes,1981,1.2 [1.0-1.6],East Asia,1.2
10855,Japan,Male,1981,0.8 [0.6-1.2],East Asia,0.8
10856,Japan,Female,1981,1.6 [1.1-2.2],East Asia,1.6
10857,Japan,Both sexes,1982,1.3 [1.0-1.6],East Asia,1.3
10858,Japan,Male,1982,0.9 [0.6-1.2],East Asia,0.9
10859,Japan,Female,1982,1.6 [1.2-2.2],East Asia,1.6
10860,Japan,Both sexes,1983,1.3 [1.0-1.6],East Asia,1.3
10861,Japan,Male,1983,0.9 [0.6-1.2],East Asia,0.9
10862,Japan,Female,1983,1.7 [1.2-2.2],East Asia,1.7
10863,Japan,Both sexes,1984,1.3 [1.1-1.7],East Asia,1.3
10864,Japan,Male,1984,0.9 [0.6-1.3],East Asia,0.9
10865,Japan,Female,1984,1.7 [1.2-2.2],East Asia,1.7
10866,Japan,Both sexes,1985,1.4 [1.1-1.7],East Asia,1.4
10867,Japan,Male,1985,1.0 [0.7-1.3],East Asia,1.0
10868,Japan,Female,1985,1.7 [1.3-2.2],East Asia,1.7
10869,Japan,Both sexes,1986,1.4 [1.1-1.7],East Asia,1.4
10870,Japan,Male,1986,1.0 [0.7-1.4],East Asia,1.0
10871,Japan,Female,1986,1.7 [1.3-2.2],East Asia,1.7
10872,Japan,Both sexes,1987,1.4 [1.2-1.7],East Asia,1.4
10873,Japan,Male,1987,1.0 [0.8-1.4],East Asia,1.0
10874,Japan,Female,1987,1.8 [1.3-2.3],East Asia,1.8
10875,Japan,Both sexes,1988,1.5 [1.2-1.8],East Asia,1.5
10876,Japan,Male,1988,1.1 [0.8-1.5],East Asia,1.1
10877,Japan,Female,1988,1.8 [1.4-2.3],East Asia,1.8
10878,Japan,Both sexes,1989,1.5 [1.2-1.8],East Asia,1.5
10879,Japan,Male,1989,1.1 [0.8-1.5],East Asia,1.1
10880,Japan,Female,1989,1.8 [1.4-2.3],East Asia,1.8
10881,Japan,Both sexes,1990,1.5 [1.3-1.9],East Asia,1.5
10882,Japan,Male,1990,1.2 [0.9-1.6],East Asia,1.2
10883,Japan,Female,1990,1.8 [1.4-2.4],East Asia,1.8
10884,Japan,Both sexes,1991,1.6 [1.3-1.9],East Asia,1.6
10885,Japan,Male,1991,1.2 [0.9-1.7],East Asia,1.2
10886,Japan,Female,1991,1.9 [1.4-2.4],East Asia,1.9
10887,Japan,Both sexes,1992,1.6 [1.3-1.9],East Asia,1.6
10888,Japan,Male,1992,1.3 [1.0-1.7],East Asia,1.3
10889,Japan,Female,1992,1.9 [1.5-2.4],East Asia,1.9
10890,Japan,Both sexes,1993,1.7 [1.4-2.0],East Asia,1.7
10891,Japan,Male,1993,1.4 [1.0-1.8],East Asia,1.4
10892,Japan,Female,1993,2.0 [1.5-2.5],East Asia,2.0
10893,Japan,Both sexes,1994,1.7 [1.4-2.0],East Asia,1.7
10894,Japan,Male,1994,1.4 [1.0-1.9],East Asia,1.4
10895,Japan,Female,1994,2.0 [1.5-2.5],East Asia,2.0
10896,Japan,Both sexes,1995,1.8 [1.5-2.1],East Asia,1.8
10897,Japan,Male,1995,1.5 [1.1-1.9],East Asia,1.5
10898,Japan,Female,1995,2.0 [1.6-2.6],East Asia,2.0
10899,Japan,Both sexes,1996,1.8 [1.5-2.2],East Asia,1.8
10900,Japan,Male,1996,1.5 [1.1-2.0],East Asia,1.5
10901,Japan,Female,1996,2.1 [1.6-2.6],East Asia,2.1
10902,Japan,Both sexes,1997,1.9 [1.6-2.2],East Asia,1.9
10903,Japan,Male,1997,1.6 [1.2-2.1],East Asia,1.6
10904,Japan,Female,1997,2.1 [1.6-2.6],East Asia,2.1
10905,Japan,Both sexes,1998,1.9 [1.6-2.3],East Asia,1.9
10906,Japan,Male,1998,1.7 [1.3-2.2],East Asia,1.7
10907,Japan,Female,1998,2.2 [1.7-2.7],East Asia,2.2
10908,Japan,Both sexes,1999,2.0 [1.7-2.4],East Asia,2.0
10909,Japan,Male,1999,1.8 [1.3-2.3],East Asia,1.8
10910,Japan,Female,1999,2.2 [1.7-2.8],East Asia,2.2
10911,Japan,Both sexes,2000,2.1 [1.7-2.5],East Asia,2.1
10912,Japan,Male,2000,1.9 [1.4-2.4],East Asia,1.9
10913,Japan,Female,2000,2.2 [1.8-2.8],East Asia,2.2
10914,Japan,Both sexes,2001,2.2 [1.8-2.6],East Asia,2.2
10915,Japan,Male,2001,2.0 [1.5-2.5],East Asia,2.0
10916,Japan,Female,2001,2.3 [1.8-2.9],East Asia,2.3
10917,Japan,Both sexes,2002,2.2 [1.9-2.7],East Asia,2.2
10918,Japan,Male,2002,2.1 [1.6-2.7],East Asia,2.1
10919,Japan,Female,2002,2.4 [1.8-3.0],East Asia,2.4
10920,Japan,Both sexes,2003,2.4 [2.0-2.8],East Asia,2.4
10921,Japan,Male,2003,2.2 [1.7-2.9],East Asia,2.2
10922,Japan,Female,2003,2.5 [1.9-3.1],East Asia,2.5
10923,Japan,Both sexes,2004,2.5 [2.1-2.9],East Asia,2.5
10924,Japan,Male,2004,2.4 [1.8-3.0],East Asia,2.4
10925,Japan,Female,2004,2.5 [2.0-3.2],East Asia,2.5
10926,Japan,Both sexes,2005,2.6 [2.2-3.1],East Asia,2.6
10927,Japan,Male,2005,2.5 [1.9-3.3],East Asia,2.5
10928,Japan,Female,2005,2.6 [2.0-3.3],East Asia,2.6
10929,Japan,Both sexes,2006,2.7 [2.3-3.3],East Asia,2.7
10930,Japan,Male,2006,2.7 [2.1-3.5],East Asia,2.7
10931,Japan,Female,2006,2.7 [2.1-3.5],East Asia,2.7
10932,Japan,Both sexes,2007,2.9 [2.4-3.4],East Asia,2.9
10933,Japan,Male,2007,2.9 [2.2-3.7],East Asia,2.9
10934,Japan,Female,2007,2.8 [2.2-3.6],East Asia,2.8
10935,Japan,Both sexes,2008,3.0 [2.5-3.6],East Asia,3.0
10936,Japan,Male,2008,3.1 [2.3-4.0],East Asia,3.1
10937,Japan,Female,2008,2.9 [2.2-3.8],East Asia,2.9
10938,Japan,Both sexes,2009,3.2 [2.6-3.8],East Asia,3.2
10939,Japan,Male,2009,3.3 [2.5-4.3],East Asia,3.3
10940,Japan,Female,2009,3.0 [2.3-3.9],East Asia,3.0
10941,Japan,Both sexes,2010,3.3 [2.7-4.0],East Asia,3.3
10942,Japan,Male,2010,3.5 [2.6-4.6],East Asia,3.5
10943,Japan,Female,2010,3.1 [2.3-4.1],East Asia,3.1
10944,Japan,Both sexes,2011,3.5 [2.8-4.3],East Asia,3.5
10945,Japan,Male,2011,3.7 [2.7-4.9],East Asia,3.7
10946,Japan,Female,2011,3.2 [2.4-4.3],East Asia,3.2
10947,Japan,Both sexes,2012,3.6 [2.9-4.5],East Asia,3.6
10948,Japan,Male,2012,3.9 [2.8-5.2],East Asia,3.9
10949,Japan,Female,2012,3.3 [2.4-4.4],East Asia,3.3
10950,Japan,Both sexes,2013,3.8 [3.0-4.7],East Asia,3.8
10951,Japan,Male,2013,4.1 [2.9-5.6],East Asia,4.1
10952,Japan,Female,2013,3.4 [2.4-4.6],East Asia,3.4
10953,Japan,Both sexes,2014,3.9 [3.1-5.0],East Asia,3.9
10954,Japan,Male,2014,4.3 [3.0-5.9],East Asia,4.3
10955,Japan,Female,2014,3.5 [2.4-4.8],East Asia,3.5
10956,Japan,Both sexes,2015,4.1 [3.2-5.3],East Asia,4.1
10957,Japan,Male,2015,4.6 [3.1-6.4],East Asia,4.6
10958,Japan,Female,2015,3.6 [2.5-5.0],East Asia,3.6
10959,Japan,Both sexes,2016,4.3 [3.2-5.5],East Asia,4.3
10960,Japan,Male,2016,4.8 [3.2-6.8],East Asia,4.8
10961,Japan,Female,2016,3.7 [2.5-5.2],East Asia,3.7
17514,Republic of Korea,Both sexes,1975,0.6 [0.3-1.0],East Asia,0.6
17515,Republic of Korea,Male,1975,0.3 [0.1-0.6],East Asia,0.3
17516,Republic of Korea,Female,1975,0.8 [0.3-1.6],East Asia,0.8
17517,Republic of Korea,Both sexes,1976,0.6 [0.3-1.1],East Asia,0.6
17518,Republic of Korea,Male,1976,0.3 [0.1-0.6],East Asia,0.3
17519,Republic of Korea,Female,1976,0.9 [0.4-1.7],East Asia,0.9
17520,Republic of Korea,Both sexes,1977,0.6 [0.3-1.1],East Asia,0.6
17521,Republic of Korea,Male,1977,0.3 [0.1-0.7],East Asia,0.3
17522,Republic of Korea,Female,1977,0.9 [0.4-1.8],East Asia,0.9
17523,Republic of Korea,Both sexes,1978,0.7 [0.4-1.2],East Asia,0.7
17524,Republic of Korea,Male,1978,0.4 [0.2-0.7],East Asia,0.4
17525,Republic of Korea,Female,1978,1.0 [0.5-1.8],East Asia,1.0
17526,Republic of Korea,Both sexes,1979,0.8 [0.4-1.2],East Asia,0.8
17527,Republic of Korea,Male,1979,0.4 [0.2-0.8],East Asia,0.4
17528,Republic of Korea,Female,1979,1.1 [0.5-2.0],East Asia,1.1
17529,Republic of Korea,Both sexes,1980,0.8 [0.5-1.3],East Asia,0.8
17530,Republic of Korea,Male,1980,0.4 [0.2-0.8],East Asia,0.4
17531,Republic of Korea,Female,1980,1.2 [0.6-2.0],East Asia,1.2
17532,Republic of Korea,Both sexes,1981,0.9 [0.6-1.4],East Asia,0.9
17533,Republic of Korea,Male,1981,0.5 [0.2-0.9],East Asia,0.5
17534,Republic of Korea,Female,1981,1.2 [0.7-2.1],East Asia,1.2
17535,Republic of Korea,Both sexes,1982,1.0 [0.6-1.5],East Asia,1.0
17536,Republic of Korea,Male,1982,0.5 [0.3-1.0],East Asia,0.5
17537,Republic of Korea,Female,1982,1.3 [0.7-2.2],East Asia,1.3
17538,Republic of Korea,Both sexes,1983,1.1 [0.7-1.6],East Asia,1.1
17539,Republic of Korea,Male,1983,0.6 [0.3-1.0],East Asia,0.6
17540,Republic of Korea,Female,1983,1.4 [0.8-2.4],East Asia,1.4
17541,Republic of Korea,Both sexes,1984,1.1 [0.7-1.7],East Asia,1.1
17542,Republic of Korea,Male,1984,0.7 [0.3-1.1],East Asia,0.7
17543,Republic of Korea,Female,1984,1.5 [0.9-2.5],East Asia,1.5
17544,Republic of Korea,Both sexes,1985,1.2 [0.8-1.8],East Asia,1.2
17545,Republic of Korea,Male,1985,0.7 [0.4-1.2],East Asia,0.7
17546,Republic of Korea,Female,1985,1.6 [1.0-2.6],East Asia,1.6
17547,Republic of Korea,Both sexes,1986,1.3 [0.9-1.9],East Asia,1.3
17548,Republic of Korea,Male,1986,0.8 [0.4-1.3],East Asia,0.8
17549,Republic of Korea,Female,1986,1.8 [1.1-2.7],East Asia,1.8
17550,Republic of Korea,Both sexes,1987,1.4 [1.0-2.0],East Asia,1.4
17551,Republic of Korea,Male,1987,0.9 [0.5-1.4],East Asia,0.9
17552,Republic of Korea,Female,1987,1.9 [1.1-2.8],East Asia,1.9
17553,Republic of Korea,Both sexes,1988,1.5 [1.1-2.1],East Asia,1.5
17554,Republic of Korea,Male,1988,1.0 [0.6-1.6],East Asia,1.0
17555,Republic of Korea,Female,1988,2.0 [1.2-3.0],East Asia,2.0
17556,Republic of Korea,Both sexes,1989,1.6 [1.2-2.2],East Asia,1.6
17557,Republic of Korea,Male,1989,1.1 [0.6-1.7],East Asia,1.1
17558,Republic of Korea,Female,1989,2.1 [1.3-3.1],East Asia,2.1
17559,Republic of Korea,Both sexes,1990,1.8 [1.2-2.4],East Asia,1.8
17560,Republic of Korea,Male,1990,1.2 [0.7-1.8],East Asia,1.2
17561,Republic of Korea,Female,1990,2.3 [1.4-3.3],East Asia,2.3
17562,Republic of Korea,Both sexes,1991,1.9 [1.3-2.5],East Asia,1.9
17563,Republic of Korea,Male,1991,1.3 [0.8-2.0],East Asia,1.3
17564,Republic of Korea,Female,1991,2.4 [1.6-3.5],East Asia,2.4
17565,Republic of Korea,Both sexes,1992,2.0 [1.4-2.7],East Asia,2.0
17566,Republic of Korea,Male,1992,1.4 [0.8-2.1],East Asia,1.4
17567,Republic of Korea,Female,1992,2.5 [1.7-3.6],East Asia,2.5
17568,Republic of Korea,Both sexes,1993,2.1 [1.5-2.8],East Asia,2.1
17569,Republic of Korea,Male,1993,1.5 [0.9-2.3],East Asia,1.5
17570,Republic of Korea,Female,1993,2.6 [1.8-3.8],East Asia,2.6
17571,Republic of Korea,Both sexes,1994,2.2 [1.6-2.9],East Asia,2.2
17572,Republic of Korea,Male,1994,1.6 [1.0-2.4],East Asia,1.6
17573,Republic of Korea,Female,1994,2.8 [1.9-3.9],East Asia,2.8
17574,Republic of Korea,Both sexes,1995,2.4 [1.7-3.1],East Asia,2.4
17575,Republic of Korea,Male,1995,1.7 [1.1-2.6],East Asia,1.7
17576,Republic of Korea,Female,1995,2.9 [2.0-4.0],East Asia,2.9
17577,Republic of Korea,Both sexes,1996,2.5 [1.8-3.2],East Asia,2.5
17578,Republic of Korea,Male,1996,1.8 [1.1-2.7],East Asia,1.8
17579,Republic of Korea,Female,1996,3.0 [2.1-4.2],East Asia,3.0
17580,Republic of Korea,Both sexes,1997,2.6 [1.9-3.3],East Asia,2.6
17581,Republic of Korea,Male,1997,1.9 [1.2-2.8],East Asia,1.9
17582,Republic of Korea,Female,1997,3.1 [2.1-4.3],East Asia,3.1
17583,Republic of Korea,Both sexes,1998,2.7 [2.0-3.4],East Asia,2.7
17584,Republic of Korea,Male,1998,2.0 [1.3-3.0],East Asia,2.0
17585,Republic of Korea,Female,1998,3.2 [2.2-4.4],East Asia,3.2
17586,Republic of Korea,Both sexes,1999,2.8 [2.1-3.5],East Asia,2.8
17587,Republic of Korea,Male,1999,2.2 [1.4-3.1],East Asia,2.2
17588,Republic of Korea,Female,1999,3.3 [2.3-4.5],East Asia,3.3
17589,Republic of Korea,Both sexes,2000,2.9 [2.2-3.6],East Asia,2.9
17590,Republic of Korea,Male,2000,2.3 [1.5-3.2],East Asia,2.3
17591,Republic of Korea,Female,2000,3.4 [2.4-4.5],East Asia,3.4
17592,Republic of Korea,Both sexes,2001,3.0 [2.3-3.7],East Asia,3.0
17593,Republic of Korea,Male,2001,2.4 [1.6-3.4],East Asia,2.4
17594,Republic of Korea,Female,2001,3.5 [2.5-4.6],East Asia,3.5
17595,Republic of Korea,Both sexes,2002,3.1 [2.4-3.8],East Asia,3.1
17596,Republic of Korea,Male,2002,2.5 [1.7-3.5],East Asia,2.5
17597,Republic of Korea,Female,2002,3.5 [2.6-4.7],East Asia,3.5
17598,Republic of Korea,Both sexes,2003,3.2 [2.5-3.9],East Asia,3.2
17599,Republic of Korea,Male,2003,2.6 [1.8-3.6],East Asia,2.6
17600,Republic of Korea,Female,2003,3.6 [2.7-4.8],East Asia,3.6
17601,Republic of Korea,Both sexes,2004,3.3 [2.6-4.0],East Asia,3.3
17602,Republic of Korea,Male,2004,2.7 [1.9-3.8],East Asia,2.7
17603,Republic of Korea,Female,2004,3.7 [2.7-4.9],East Asia,3.7
17604,Republic of Korea,Both sexes,2005,3.4 [2.7-4.1],East Asia,3.4
17605,Republic of Korea,Male,2005,2.8 [2.0-3.9],East Asia,2.8
17606,Republic of Korea,Female,2005,3.8 [2.8-5.0],East Asia,3.8
17607,Republic of Korea,Both sexes,2006,3.5 [2.8-4.3],East Asia,3.5
17608,Republic of Korea,Male,2006,3.0 [2.1-4.0],East Asia,3.0
17609,Republic of Korea,Female,2006,3.9 [2.9-5.1],East Asia,3.9
17610,Republic of Korea,Both sexes,2007,3.6 [2.9-4.4],East Asia,3.6
17611,Republic of Korea,Male,2007,3.1 [2.2-4.2],East Asia,3.1
17612,Republic of Korea,Female,2007,4.0 [3.0-5.2],East Asia,4.0
17613,Republic of Korea,Both sexes,2008,3.7 [2.9-4.5],East Asia,3.7
17614,Republic of Korea,Male,2008,3.2 [2.3-4.4],East Asia,3.2
17615,Republic of Korea,Female,2008,4.1 [3.0-5.3],East Asia,4.1
17616,Republic of Korea,Both sexes,2009,3.8 [3.0-4.6],East Asia,3.8
17617,Republic of Korea,Male,2009,3.4 [2.4-4.5],East Asia,3.4
17618,Republic of Korea,Female,2009,4.2 [3.1-5.4],East Asia,4.2
17619,Republic of Korea,Both sexes,2010,3.9 [3.1-4.8],East Asia,3.9
17620,Republic of Korea,Male,2010,3.5 [2.5-4.7],East Asia,3.5
17621,Republic of Korea,Female,2010,4.2 [3.2-5.5],East Asia,4.2
17622,Republic of Korea,Both sexes,2011,4.0 [3.2-4.9],East Asia,4.0
17623,Republic of Korea,Male,2011,3.6 [2.6-4.9],East Asia,3.6
17624,Republic of Korea,Female,2011,4.3 [3.2-5.7],East Asia,4.3
17625,Republic of Korea,Both sexes,2012,4.1 [3.3-5.1],East Asia,4.1
17626,Republic of Korea,Male,2012,3.8 [2.7-5.1],East Asia,3.8
17627,Republic of Korea,Female,2012,4.4 [3.3-5.8],East Asia,4.4
17628,Republic of Korea,Both sexes,2013,4.3 [3.4-5.3],East Asia,4.3
17629,Republic of Korea,Male,2013,3.9 [2.8-5.4],East Asia,3.9
17630,Republic of Korea,Female,2013,4.5 [3.3-6.0],East Asia,4.5
17631,Republic of Korea,Both sexes,2014,4.4 [3.4-5.5],East Asia,4.4
17632,Republic of Korea,Male,2014,4.1 [2.9-5.7],East Asia,4.1
17633,Republic of Korea,Female,2014,4.6 [3.3-6.2],East Asia,4.6
17634,Republic of Korea,Both sexes,2015,4.5 [3.5-5.7],East Asia,4.5
17635,Republic of Korea,Male,2015,4.3 [2.9-6.0],East Asia,4.3
17636,Republic of Korea,Female,2015,4.7 [3.4-6.4],East Asia,4.7
17637,Republic of Korea,Both sexes,2016,4.7 [3.6-5.9],East Asia,4.7
17638,Republic of Korea,Male,2016,4.4 [3.0-6.3],East Asia,4.4
17639,Republic of Korea,Female,2016,4.8 [3.4-6.6],East Asia,4.8
10080,Iran (Islamic Republic of),Both sexes,1975,6.5 [4.0-9.8],Central Asia,6.5
10081,Iran (Islamic Republic of),Male,1975,2.8 [1.2-5.3],Central Asia,2.8
10082,Iran (Islamic Republic of),Female,1975,10.4 [5.6-16.8],Central Asia,10.4
10083,Iran (Islamic Republic of),Both sexes,1976,6.8 [4.3-10.0],Central Asia,6.8
10084,Iran (Islamic Republic of),Male,1976,3.0 [1.3-5.5],Central Asia,3.0
10085,Iran (Islamic Republic of),Female,1976,10.8 [6.1-17.1],Central Asia,10.8
10086,Iran (Islamic Republic of),Both sexes,1977,7.1 [4.6-10.2],Central Asia,7.1
10087,Iran (Islamic Republic of),Male,1977,3.1 [1.5-5.7],Central Asia,3.1
10088,Iran (Islamic Republic of),Female,1977,11.3 [6.6-17.2],Central Asia,11.3
10089,Iran (Islamic Republic of),Both sexes,1978,7.4 [5.0-10.5],Central Asia,7.4
10090,Iran (Islamic Republic of),Male,1978,3.3 [1.7-5.9],Central Asia,3.3
10091,Iran (Islamic Republic of),Female,1978,11.7 [7.2-17.5],Central Asia,11.7
10092,Iran (Islamic Republic of),Both sexes,1979,7.8 [5.4-10.7],Central Asia,7.8
10093,Iran (Islamic Republic of),Male,1979,3.6 [1.9-6.1],Central Asia,3.6
10094,Iran (Islamic Republic of),Female,1979,12.2 [7.7-17.8],Central Asia,12.2
10095,Iran (Islamic Republic of),Both sexes,1980,8.1 [5.7-11.0],Central Asia,8.1
10096,Iran (Islamic Republic of),Male,1980,3.8 [2.1-6.3],Central Asia,3.8
10097,Iran (Islamic Republic of),Female,1980,12.7 [8.2-18.2],Central Asia,12.7
10098,Iran (Islamic Republic of),Both sexes,1981,8.5 [6.1-11.3],Central Asia,8.5
10099,Iran (Islamic Republic of),Male,1981,4.0 [2.3-6.5],Central Asia,4.0
10100,Iran (Islamic Republic of),Female,1981,13.2 [8.8-18.4],Central Asia,13.2
10101,Iran (Islamic Republic of),Both sexes,1982,8.8 [6.5-11.6],Central Asia,8.8
10102,Iran (Islamic Republic of),Male,1982,4.2 [2.5-6.7],Central Asia,4.2
10103,Iran (Islamic Republic of),Female,1982,13.6 [9.3-18.7],Central Asia,13.6
10104,Iran (Islamic Republic of),Both sexes,1983,9.2 [6.9-11.9],Central Asia,9.2
10105,Iran (Islamic Republic of),Male,1983,4.5 [2.7-6.9],Central Asia,4.5
10106,Iran (Islamic Republic of),Female,1983,14.1 [9.9-19.1],Central Asia,14.1
10107,Iran (Islamic Republic of),Both sexes,1984,9.6 [7.3-12.2],Central Asia,9.6
10108,Iran (Islamic Republic of),Male,1984,4.8 [3.0-7.2],Central Asia,4.8
10109,Iran (Islamic Republic of),Female,1984,14.6 [10.4-19.4],Central Asia,14.6
10110,Iran (Islamic Republic of),Both sexes,1985,10.0 [7.7-12.5],Central Asia,10.0
10111,Iran (Islamic Republic of),Male,1985,5.0 [3.2-7.4],Central Asia,5.0
10112,Iran (Islamic Republic of),Female,1985,15.1 [11.0-19.8],Central Asia,15.1
10113,Iran (Islamic Republic of),Both sexes,1986,10.4 [8.1-12.9],Central Asia,10.4
10114,Iran (Islamic Republic of),Male,1986,5.3 [3.4-7.7],Central Asia,5.3
10115,Iran (Islamic Republic of),Female,1986,15.6 [11.5-20.2],Central Asia,15.6
10116,Iran (Islamic Republic of),Both sexes,1987,10.7 [8.5-13.2],Central Asia,10.7
10117,Iran (Islamic Republic of),Male,1987,5.6 [3.7-7.9],Central Asia,5.6
10118,Iran (Islamic Republic of),Female,1987,16.1 [12.1-20.6],Central Asia,16.1
10119,Iran (Islamic Republic of),Both sexes,1988,11.1 [8.9-13.5],Central Asia,11.1
10120,Iran (Islamic Republic of),Male,1988,5.9 [4.0-8.2],Central Asia,5.9
10121,Iran (Islamic Republic of),Female,1988,16.6 [12.6-20.9],Central Asia,16.6
10122,Iran (Islamic Republic of),Both sexes,1989,11.5 [9.4-13.9],Central Asia,11.5
10123,Iran (Islamic Republic of),Male,1989,6.2 [4.3-8.5],Central Asia,6.2
10124,Iran (Islamic Republic of),Female,1989,17.1 [13.2-21.4],Central Asia,17.1
10125,Iran (Islamic Republic of),Both sexes,1990,11.9 [9.8-14.2],Central Asia,11.9
10126,Iran (Islamic Republic of),Male,1990,6.5 [4.5-8.8],Central Asia,6.5
10127,Iran (Islamic Republic of),Female,1990,17.6 [13.7-21.8],Central Asia,17.6
10128,Iran (Islamic Republic of),Both sexes,1991,12.3 [10.2-14.6],Central Asia,12.3
10129,Iran (Islamic Republic of),Male,1991,6.8 [4.8-9.1],Central Asia,6.8
10130,Iran (Islamic Republic of),Female,1991,18.1 [14.3-22.2],Central Asia,18.1
10131,Iran (Islamic Republic of),Both sexes,1992,12.7 [10.7-15.0],Central Asia,12.7
10132,Iran (Islamic Republic of),Male,1992,7.1 [5.1-9.5],Central Asia,7.1
10133,Iran (Islamic Republic of),Female,1992,18.6 [14.9-22.6],Central Asia,18.6
10134,Iran (Islamic Republic of),Both sexes,1993,13.2 [11.1-15.4],Central Asia,13.2
10135,Iran (Islamic Republic of),Male,1993,7.5 [5.5-9.8],Central Asia,7.5
10136,Iran (Islamic Republic of),Female,1993,19.1 [15.5-23.0],Central Asia,19.1
10137,Iran (Islamic Republic of),Both sexes,1994,13.6 [11.6-15.8],Central Asia,13.6
